0,6,17,36,43,53,68,74,85,75,86,76,87,0,0
0,6,17,36,43,53,68,74,85,75,86,76,87,0,0
0,6,17,36,43,53,68,78,87,93,104,94,105,0,0
0,6,17,36,43,53,68,74,85,75,86,76,87,0,0
0,6,17,36,43,53,68,74,85,75,86,76,87,0,0
0,3,14,33,40,50,65,75,84,90,101,91,102,0,0
0,6,17,36,43,53,68,74,85,75,86,76,87,0,0
0,6,17,36,43,53,68,74,85,75,86,76,87,0,0
0,6,17,36,43,53,68,78,84,95,85,96,86,0,0
0,6,17,36,43,53,68,74,85,75,86,76,87,0,0
0,3,14,33,40,50,65,75,84,90,101,91,102,0,0
0,6,17,36,43,53,68,74,85,75,86,76,87,0,0
0,6,17,23,30,36,55,62,72,87,97,87,98,0,0
0,6,17,36,43,53,68,74,85,75,86,76,87,0,0
0,6,17,36,43,53,68,74,85,75,86,76,87,0,0
0,3,14,33,40,50,65,55,61,72,62,73,63,0,0
0,6,17,36,43,53,68,74,85,75,86,76,87,0,0
0,9,16,19,30,20,31,37,56,0,0,0,0,0,0
0,6,17,36,43,53,68,74,85,75,86,76,87,0,0
0,6,17,36,43,53,68,74,85,75,86,76,87,0,0
0,3,14,33,40,50,65,75,84,90,101,91,102,0,0
0,6,17,36,43,53,68,74,85,75,86,76,87,0,0
0,3,14,33,40,50,65,75,84,90,101,91,102,0,0
0,6,17,36,43,53,68,74,85,75,86,76,87,0,0
0,6,17,36,43,53,68,74,85,75,86,76,87,0,0
0,3,14,33,40,50,65,55,58,64,75,65,76,0,0
0,6,17,36,43,53,68,78,84,95,85,96,86,0,0
0,6,17,36,43,53,68,74,85,75,86,76,87,0,0
0,6,17,36,43,53,68,74,85,75,86,76,87,0,0
0,6,17,36,43,53,68,74,85,75,86,76,87,0,0
0,3,14,33,40,50,65,75,84,90,101,91,102,0,0
0,9,15,26,16,27,23,29,35,54,0,0,0,0,0
0,3,14,33,40,50,65,71,82,72,83,73,84,0,0
0,6,17,36,43,53,68,74,85,75,86,76,87,0,0
0,6,17,36,43,53,68,78,87,93,104,94,105,0,0
0,6,17,36,43,53,68,74,85,75,86,76,87,0,0
0,6,17,36,43,53,68,78,87,93,104,94,105,0,0
0,6,17,36,43,53,68,74,85,75,86,76,87,0,0
0,6,17,36,43,53,68,74,85,75,86,76,87,0,0
0,3,14,33,40,50,65,71,82,72,83,73,84,0,0
0,3,14,33,40,50,65,75,84,90,101,91,102,0,0
0,6,17,36,43,53,68,74,85,75,86,76,87,0,0
