0,6,17,13,24,20,26,45,35,46,36,0,0,0,0
0,6,17,13,24,20,26,45,35,46,36,0,0,0,0
0,6,17,13,24,20,26,45,56,46,36,0,0,0,0
0,6,17,13,24,20,26,45,35,46,36,0,0,0,0
0,6,17,13,24,20,26,45,35,46,36,0,0,0,0
0,3,14,20,26,33,52,42,49,39,50,46,57,0,0
0,6,17,13,24,20,26,29,32,39,58,0,0,0,0
0,6,17,13,24,27,33,52,42,32,43,0,0,0,0
0,6,17,13,24,20,26,45,48,51,41,0,0,0,0
0,3,14,20,26,33,52,42,49,39,50,46,57,0,0
0,6,17,13,24,20,26,45,35,46,36,0,0,0,0
0,6,17,13,24,30,33,23,29,32,51,0,0,0,0
0,3,14,20,39,29,19,30,26,37,44,50,62,0,0
0,6,17,13,24,20,26,33,23,42,49,0,0,0,0
0,3,14,20,26,33,52,42,49,39,50,46,57,0,0
0,6,17,13,24,20,27,33,52,42,53,0,0,0,0
0,6,17,13,24,20,26,45,35,46,42,0,0,0,0
0,3,14,20,26,33,52,42,49,39,50,46,57,0,0
0,6,17,13,24,20,26,45,56,46,36,0,0,0,0
0,6,17,13,24,20,26,45,35,42,38,0,0,0,0
0,6,17,13,24,20,26,45,35,46,42,0,0,0,0
0,6,17,13,24,20,26,45,35,46,36,0,0,0,0
0,3,14,20,26,45,35,25,36,32,38,44,50,0,0
0,6,17,13,24,30,37,40,30,36,55,0,0,0,0
0,6,17,13,24,20,23,29,48,38,49,0,0,0,0
0,3,14,20,27,33,52,59,49,56,46,57,64,0,0
0,6,17,13,24,20,26,45,35,46,36,0,0,0,0
0,6,17,13,24,20,23,29,48,38,49,0,0,0,0
0,6,17,13,24,20,26,45,48,38,49,0,0,0,0
0,6,17,13,24,20,27,30,26,32,51,0,0,0,0
0,7,18,29,19,30,20,26,45,0,0,0,0,0,0
